ocid,n_item,descripcion_item,cantidad,unidad_medida,fecha_convocatoria,fecha_buena_pro,fecha_suscripcion,monto_referencial,monto_adjudicado,monto_contratado,monto_adicional,ruc_comprador,nombre_comprador,departamento_comprador,red_candidato,red_metodo,ruc_proveedor,nombre_proveedor,metodo_contratacion,detalles_metodo,causal_cd,es_contratacion_directa,estado_adjudicacion,tiene_adenda,anio_fiscal,_fuente,_codigoconvocatoria,_descripcion_proceso,_departamento_item,_estado_item,_ratio_adicional,_monto_reduccion,_monto_prorroga,_monto_complementario
ocds-dgv273-seacev3-2025-2543-1175851,2,CUCHILLA PARA RASURADOR ARTROSCOPICO,360.0,Unidad,2025-12-03,2026-02-03,,156600.0,140184.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED PRESTACIONAL ALMENARA,NOMBRE_TEXTO,20372321068,LIDERMED S.A.,open,Licitación Pública,,False,,False,2025,PROCESO,1175851,ADQUISICIÓN DE DISPOSITIVOS MEDICOS PARA LA ESPECIALIDAD DE TRAUMATOLOGIA DEL HOSPITAL III DE EMERGENCIAS GRAU Y HOSPITAL II VITARTE DE LA RED PRESTACIONAL ALMENARA - ESSALUD,LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1093622,1,ADQUISICION DE PRODUCTOS DE PANIFICACION ITEMS 1,496800.0,Unidad,2025-02-28,2025-04-24,2025-05-15,178848.0,177357.6,177357.6,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,10294369207,CHACON MINAYA MAXIMILIANO,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1093622,ADQUISICIÓN DE PRODUCTOS DE PANIFICACIÓN,AREQUIPA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1115724,5,Fresa cortante redonda 4.0 mm de di¿metro 60-80 mm longitud de acero/tungsteno.,240.0,Unidad,2025-04-21,2026-01-19,,221600.0,192000.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20606046538,CORPORACION BIOKLAM S.A.C.,open,Licitación Pública,,False,,False,2025,PROCESO,1115724,ADQUISICION DE MATERIAL MEDICO ESPECIALIZADO PARA EL SERVICIO DE NEUROTRAUMA Y COLUMNA DEL DEPARTAMENTO DE NEUROCIRUGIA DEL HNGAI.,LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1169077,1,ELECTROCARDIOGRAFO DE 01 CANAL,23.0,Unidad,2025-11-12,2026-03-05,2026-04-08,94714.0,77500.0,77500.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20102032951,A JAIME ROJAS REPRESENTACIONES GRLES S A,open,Licitación Pública,,False,,False,2025,PROCESO,1169077,"ADQUISICIÓN DE EQUIPAMIENTO BIOMÉDICO ¿CARDIOLOGÍA¿ PARA LA IMPLEMENTACIÓN DEL PROYECTO DE INVERSIÓN: ¿CREACIÓN DE LOS SERVICIOS DEL HOSPITAL DEL ALTIPLANO DE LA REGIÓN DE PUNO- ESSALUD, DISTRITO DE PUNO, PROVINCIA DE PUNO, DEPARTAMENTO DE PUNO¿ CON CUI N° 2300016",LIMA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1164381,1,SIERRA NEUM¿TICA OSCILANTE,1.0,Unidad,2025-10-28,2025-11-17,2025-12-02,103600.0,101000.0,101000.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20101281702,BASCAT Y CIA S.A.C.,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1164381,"ADQUISICIÓN DE EQUIPAMIENTO BIOMÉDICO PARA LA IMPLEMENTACIÓN DE LA INVERSIÓN DE OPTIMIZACIÓN, AMPLIACIÓN MARGINAL, REPOSICIÓN Y REHABILITACIÓN (IOARR), ADQUISICIÓN DE CALENTADORES DE CAMAS O ACCESORIOS PARA FOTOTERAPIA DE RE SINCRONIZACIÓN CARDIACA CRT-D, ECÓGRAFO, ELECTROBISTURÍ, EQUIPO DE RAYOS X DIGITAL RODABLE, MICROSCOPIO QUIRÚRGICO, UNIDADES DE MONITOREO DE SIGNOS VITALES MULTIPARÁMETRO, SIERRA NEUMÁTICA, VENTILADORES DE TRANSPORTE, MAQUINAS RESPIRADORAS DE PRESIÓN POSITIVA INMINENTE IPPB, VIDEO COLONOSCOPIO, VIDEO GASTROSCOPIO Y ELECTROCAUTERIO, PARA EL SERVICIO DE EMERGENCIA",LIMA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1144490,1,FRUTAS PARA EL SERVICIO DE NUTRICION DEL HNERM,326210.0,Unidad,2025-08-22,2025-09-22,2025-10-28,1269574.0,1545471.69,1545471.69,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20556580210,CONCESION Y SERVICIOS ANGIE E.I.R.L.,open,Subasta Inversa Electrónica,,False,,False,2025,PROCESO,1144490,ADQUISICIÓN DE VIVERES - FRUTAS PARA EL SERVICIO DE NUTRICION DEL HNERM,LIMA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1088704,1,DIESEL B5 S-50,7200.0,Galon,2025-02-10,2025-02-19,2025-03-04,129024.0,127080.0,127080.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL AMAZONAS,NOMBRE_TEXTO,20350218689,ESTACION DE SERVICIOS SAN LUIS EIRL.,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1088704,"ADQUISICIÓN DE COMBUSTIBLE Y CARBURANTES PARA LA FLOTA VEHICULAR Y GRUPO ELECTROGENO MEDIANTE RELACIÓN DE ITEMS, PARA LOS HOSPITALES I Y CAP II DE LA RED ASISTENCIAL AMAZONAS.",AMAZONAS,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1119087,1,ADQUISICION ANUAL DE ALIMENTOS PARA PERSONAS ABARROTES SIN FICHA TECNICA PARA EL SERVICIO DE NUTRICION Y DIETETICA DEL HOSPITAL BASE III JULIACA - ESSALUD 2025,1.0,Unidad,2025-05-20,2025-06-05,2025-06-13,196685.4,195148.8,195148.8,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,10421518071,HUALLPA MAMANI FREDY SALOMON,open,Adjudicación Simplificada,,False,,False,2025,PROCESO,1119087,ADQUISICION ANUAL DE ALIMENTOS PARA PERSONAS - ABARROTES SIN FICHA TECNICA PARA EL SERVICIO DE NUTRICION Y DIETETICA DEL HOSPITAL BASE III JULIACA - ESSALUD 2025,PUNO,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1112700,1,TAMSULOSINA 0.4 mg TAB LIB PRO,31384900.0,Unidad,2025-04-21,2025-06-24,2025-07-15,7846225.0,2981565.5,2981565.5,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20607928941,AXIERTA S.A.C.,open,Subasta Inversa Electrónica,,False,,False,2025,PROCESO,1112700,CONTRATACIÓN DEL SUMINISTRO DE PRODUCTOS FARMACÉUTICOS PARA LOS ESTABLECIMIENTOS DE SALUD DE LAS REDES ASISTENCIALES DE ESSALUD-ÍTEM: TAMSULOSINA 0.4 MG (LIBERACIÓN PROLONGADA).,MULTIDEPARTAMENTAL,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1097426,17,ESPIRONOLACTONA100 mgTB,1152670.0,Unidad,2025-03-13,2025-12-19,2026-01-28,708892.05,253000.0,253000.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20100220700,DIMEXA S.A.,open,Subasta Inversa Electrónica,,False,,False,2025,PROCESO,1097426,CONTRATACIÓN DEL SUMINISTRO DE PRODUCTOS FARMACÉUTICOS PARA LOS ESTABLECIMIENTOS DE SALUD DE LAS REDES ASISTENCIALES DE ESSALUD-37 ÍTEMS.,MULTIDEPARTAMENTAL,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1097426,3,AMOXICILINA 250 MG/5 ML SUSPENSI¿N ORAL O POLVO PARA SUSPENSI¿N ORAL X 60 A 100  ML FR,450334.0,Unidad,2025-03-13,2026-03-18,,1967058.91,1035768.2,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20536390201,JOBAL PHARMA E.I.R.L.,open,Subasta Inversa Electrónica,,False,,False,2025,PROCESO,1097426,CONTRATACIÓN DEL SUMINISTRO DE PRODUCTOS FARMACÉUTICOS PARA LOS ESTABLECIMIENTOS DE SALUD DE LAS REDES ASISTENCIALES DE ESSALUD-37 ÍTEMS.,MULTIDEPARTAMENTAL,Adjudicado,,,,
ocds-dgv273-seacev3-2025-2543-1171267,1,ADQUISICI¿N POR PACIENTE DEL MEDICAMENTO FUERA DE PETITORIO 10700103 TUROCTOCOG ALFA PEGOL 1000 UI AM Y 10700102 TUROCTOCOG ALFA PEGOL 500 UI AM PARA EL SERVICIO DE ONCOLOG¿A DE LA GERENCIA CL¿NICA DEL HOSPITAL NACIONAL ALBERTO SABOGAL SOLOGUREN,416.0,Unidad,2025-11-19,2025-12-16,,424698.56,424698.56,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED PRESTACIONAL SABOGAL,NOMBRE_TEXTO,1747948,CONSORCIO QS CONSUMO S.A.C.-NOVO NORDISK PERU S.A.C.,direct,Contratación Directa,,True,,False,2025,PROCESO,1171267,ADQUISICIÓN POR PACIENTE DEL MEDICAMENTO FUERA DE PETITORIO 10700103 TUROCTOCOG ALFA PEGOL 1000 UI AM Y 10700102 TUROCTOCOG ALFA PEGOL 500 UI AM PARA EL SERVICIO DE ONCOLOGÍA DE LA GERENCIA CLÍNICA DEL HOSPITAL NACIONAL ALBERTO SABOGAL SOLOGUREN DE LA RED PRESTACIONAL SABOGAL ¿ CSNE,CALLAO,Adjudicado,,,,
ocds-dgv273-seacev3-2025-2543-1167609,1,JERINGA ASEPTO DESCARTABLE,226753.0,Unidad,2025-11-07,2026-04-08,,725609.6,725609.6,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20609085411,OA BUSINESS GROUP SOCIEDAD ANOMINA CERRADA,open,Licitación Pública,,False,,False,2025,PROCESO,1167609,CONTRATACION DEL SUMINISTRO DE MATERIAL MEDICO PARA LOS ESTABLECIMIENTOS DE SALUD DE ESSALUD POR EL PERIODO DE DOCE MESES - 2 ITEMS,LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1173733,1,ADQUISICION POR PACIENTE DEL MEDICAMENTO FUERA DE PETITORIO 10350189 RIBOCICLIB 200 MG TB PARA EL SERVICIO DE ONCOLOGIA DE LA GERENCIA CLINICA DEL HOSPITAL NACIONAL ALBERTO SABOGAL SOLOGUREN DE LARED PRESTACIONAL SABOGAL - YSCA,378.0,Unidad,2025-11-27,2025-12-30,,78748.74,78748.74,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED PRESTACIONAL SABOGAL - PACIENTE YSCA,NOMBRE_TEXTO,20100061474,REPRESENTACIONES DECO S.A.C,direct,Contratación Directa,,True,,False,2025,PROCESO,1173733,ADQUISICION POR PACIENTE DEL MEDICAMENTO FUERA DE PETITORIO 10350189 RIBOCICLIB 200 MG TB PARA EL SERVICIO DE ONCOLOGIA DE LA GERENCIA CLINICA DEL HOSPITAL NACIONAL ALBERTO SABOGAL SOLOGUREN DE LA RED PRESTACIONAL SABOGAL - PACIENTE YSCA,CALLAO,Adjudicado,,,,
ocds-dgv273-seacev3-2025-2543-1162946,1,PRESERVATIVOS SIN NONOXINOL,4644000.0,Unidad,2025-10-22,2025-11-13,2025-12-15,1021680.0,812700.0,812700.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20506248036,ALKHOFAR SOCIEDAD ANONIMA CERRADA,open,Subasta Inversa Electrónica,,False,,False,2025,PROCESO,1162946,CONTRATACION DEL SUMINISTRO DE DISPOSITIVOS MEDICOS PARA EL ABASTECIMIENTO Y DISPENSACION EN LOS ESTABLECIMIENTOS DE SALUD A NIVEL NACIONAL PARA LA ATENCION DE LOS ASEGURADOS Y DERECHO HABIENTES POR UN PERIODO DE DOCE (12) MESES-PRESERVATIVO LATEX LUBRICADO,LIMA,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1173120,7,SALBUTAMOL 5 mg/mL SOL 10 mL,60194.0,Unidad,2025-11-25,2026-04-07,,0.0,509843.18,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,99999999999,OFUSCADO,open,Subasta Inversa Electrónica,,False,,False,2025,PROCESO,1173120,"CONTRATACION DE SUMINISTRO DE PRODUCTOS FARMACEUTICOS, PARA LOS ESTABLECIMIENTOS DE SALUD EN LAS REDES ASISTENCIALES DE ESSALUD-7 ITEMS",LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1112966,1,ADQUISICION DE OXIGENO MEDICINAL LIQUIDO DELEGADO A COMPRA LOCAL I SEMESTRE 2025 PARA EL HOSPITAL NACIONAL RAMIRO PRIALE PRIALE - RED ASISTENCIAL JUNIN,147600.0,M3,2025-04-21,2025-05-27,2025-06-11,622788.0,595536.0,595536.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL JUNIN,NOMBRE_TEXTO,20338570041,LINDE PERU S.R.L.,open,Licitación Pública,,False,,False,2025,PROCESO,1112966,ADQUISICION DE OXIGENO MEDICINAL LIQUIDO DELEGADO A COMPRA LOCAL I SEMESTRE 2025 PARA EL HOSPITAL NACIONAL RAMIRO PRIALE PRIALE - RED ASISTENCIAL JUNIN,JUNIN,Contratado,,,,
ocds-dgv273-seacev3-2025-2543-1115724,2,Espaciador intervertebral cervical convexo o cuneiforme de 6 mm.,60.0,Unidad,2025-04-21,2026-01-19,,164490.0,84960.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20502853750,COVIDIEN PERU S.A.,open,Licitación Pública,,False,,False,2025,PROCESO,1115724,ADQUISICION DE MATERIAL MEDICO ESPECIALIZADO PARA EL SERVICIO DE NEUROTRAUMA Y COLUMNA DEL DEPARTAMENTO DE NEUROCIRUGIA DEL HNGAI.,LIMA,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1180156,1,ADQUISICI¿N DE MATERIALES DE FERRETER¿A PARA EL MANTENIMIENTO DE INSTALACIONES SANITARIAS EN CUMPLIMIENTO DEL PROGRAMA DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ANUAL DE LA INFRAESTRUCTURA DEL HOSPITAL NACIONAL RAMIRO PRIALE PRIALE DE LA RED ASISTENCI,2840.0,Unidad,2025-12-19,2026-03-13,,175899.1,175500.0,,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL JUNÍN,NOMBRE_TEXTO,20486529131,REPRESENTACIONES PIERO'S EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,open,Licitación Pública Abreviada,,False,,False,2025,PROCESO,1180156,ADQUISICIÓN DE MATERIALES DE FERRETERÍA PARA EL MANTENIMIENTO DE INSTALACIONES SANITARIAS EN CUMPLIMIENTO DEL PROGRAMA DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ANUAL DE LA INFRAESTRUCTURA DEL HOSPITAL NACIONAL RAMIRO PRIALE PRIALE DE LA RED ASISTENCIAL JUNÍN ESSALUD,JUNIN,Consentido,,,,
ocds-dgv273-seacev3-2025-2543-1096904,1,CONTRATACION DEL SERVICIO DE INTERMEDIACION LABORAL QUE BRINDE SERVICIOS DE DIGITADORES PARA MODULOS DE ATENCION AL ASEGURADO POR UN AÑO PARA LA RED ASISTENCIAL CAJAMARCA.,,Unidad,,,2025-04-30,408500.0,,408500.0,102124.98,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL CAJAMARCA,NOMBRE_TEXTO,20408203377,,open,,,False,,True,2025,CONTRATO_ADICIONAL,1096904,CONTRATACION DEL SERVICIO DE INTERMEDIACION LABORAL QUE BRINDE SERVICIOS DE DIGITADORES PARA MODULOS DE ATENCION AL ASEGURADO POR UN AÑO PARA LA RED ASISTENCIAL CAJAMARCA.,,Contratado,0.24999995104039166,,,
ocds-dgv273-seacev3-2025-2543-1089034,1,SERVICIO DE SUSCRIPCION DE LICENCIAS DE BASE DE DATOS ORACLE ENTERPRISE MODALIDAD ILIMITADA,,Unidad,,,2025-05-16,16913543.0,,16913543.0,4228385.75,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,1656179,,open,,,False,,True,2025,CONTRATO_ADICIONAL,1089034,SERVICIO DE SUSCRIPCION DE LICENCIAS DE BASE DE DATOS ORACLE ENTERPRISE MODALIDAD ILIMITADA,,Contratado,0.25,,,
ocds-dgv273-seacev3-2025-2543-OC4505145257,4505145257,COMPRA DE MEDICINA DELELGADA////////EXPTE N°01176-2025-NIT-0000396//////DE LA RED ASISTENCIAL HUANUCO 2025.,,Unidad,2025-07-10,,2025-07-10,24499.6,,24499.6,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL HUANUCO,NOMBRE_TEXTO,20100220700,DIMEXA S.A.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,COMPRA DE MEDICINA DELELGADA////////EXPTE N°01176-2025-NIT-0000396//////DE LA RED ASISTENCIAL HUANUCO 2025.,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505153077,4505153077,ADQUISICION DE MATERIAL DE ESCRITORIO A NIVEL DE RED ASISTENCIAL PASCO PARA UN PERIODO DE DOCE MESES: Certificación: 2025042656-2025 PAC: 871-2025 CONTRATACION SEGUN REGLAS ESTANDAR DEL METODO ESPECI,,Unidad,2025-07-21,,2025-07-21,24632.5,,24632.5,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL PASCO,NOMBRE_TEXTO,20604554676,DELTA UTIL E.I.R.L.                                                                                 ,direct,Deviene de Procesos de Selección,,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MATERIAL DE ESCRITORIO A NIVEL DE RED ASISTENCIAL PASCO PARA UN PERIODO DE DOCE MESES: Certificación: 2025042656-2025 PAC: 871-2025 CONTRATACION SEGUN REGLAS ESTANDAR DEL METODO ESPECI,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505137068,4505137068,ADQUISICION DE MEDICINAS DELEGADAS A COMPRA LOCAL - RED ASISTENCIAL PASCO - ESSALUD CORRESPONDIENTE AL MES DE JULIO 2025. LA RECEPCIÓN SE REALIZARÁ PREVIA VERIFICACIÓN DEL ÁREA USUARIA DE ACUERDO A L,,Unidad,2025-07-02,,2025-07-02,4336.863,,4336.863,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,RED ASISTENCIAL PASCO,NOMBRE_TEXTO,20100096936,ABBOTT LABORATORIOS SA,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MEDICINAS DELEGADAS A COMPRA LOCAL - RED ASISTENCIAL PASCO - ESSALUD CORRESPONDIENTE AL MES DE JULIO 2025. LA RECEPCIÓN SE REALIZARÁ PREVIA VERIFICACIÓN DEL ÁREA USUARIA DE ACUERDO A L,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505136281,4505136281,ADQUISICION DE MEDICAMENTO DELEGADO A COMPRA LOCAL ADJ. AUTORIZACION SANITARIA Y BPA OBLIGATORIO TODO MATERIAL DE LABORATORIO DEBE ESTAR DEBIDAMENTE ROTULADO ATENDER SEGÚN SU PRESENTACION EN CASO EXI,,Unidad,2025-07-02,,2025-07-02,3894.0,,3894.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20606322799,ALVID MEDIC S.A.C.                                                                                  ,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MEDICAMENTO DELEGADO A COMPRA LOCAL ADJ. AUTORIZACION SANITARIA Y BPA OBLIGATORIO TODO MATERIAL DE LABORATORIO DEBE ESTAR DEBIDAMENTE ROTULADO ATENDER SEGÚN SU PRESENTACION EN CASO EXI,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505139786,4505139786,ADQUISICION DE MEDICAMENTO DELEGADO A COMPRA LOCAL ADJ. AUTORIZACION SANITARIA Y BPA OBLIGATORIO TODO MATERIAL DEBE ESTAR DEBIDAMENTE ROTULADO ATENDER SEGÚN SU PRESENTACION EN CASO EXISTIR DIFERENCIA,,Unidad,2025-07-04,,2025-07-04,6400.0,,6400.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20612788511,GRUPO SUPHARMA S.A.C.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION DE MEDICAMENTO DELEGADO A COMPRA LOCAL ADJ. AUTORIZACION SANITARIA Y BPA OBLIGATORIO TODO MATERIAL DEBE ESTAR DEBIDAMENTE ROTULADO ATENDER SEGÚN SU PRESENTACION EN CASO EXISTIR DIFERENCIA,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505159228,4505159228,"""ADQUISICION DE MATERIAL DE LABORATORIO COMPRA LOCAL ADJ. AUTORIZACION SANITARIA Y BPA OBLIGATORIO, TODO MATERIAL DEBE ESTAR DEBIDAMENTE ROTULADO.  EN CASO EXISTIR DIFERENCIA PRESENTAR CARTA DE REBAJ",,Unidad,2025-07-31,,2025-07-31,41570.0,,41570.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20100177341,PRODUCTOS ROCHE Q F S A,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,"""ADQUISICION DE MATERIAL DE LABORATORIO COMPRA LOCAL ADJ. AUTORIZACION SANITARIA Y BPA OBLIGATORIO, TODO MATERIAL DEBE ESTAR DEBIDAMENTE ROTULADO.  EN CASO EXISTIR DIFERENCIA PRESENTAR CARTA DE REBAJ",LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505147322,4505147322,"ADQUISICION DE MATERIAL MEDICO - CLUSUARIO:CIRUGIRA GENERAL - HAAAMARCA:QUILLMODELO:VLP-2006 Quill PDO, 2-0, 20cm, Violet, 1/2 Circle, Taper Point,26mm , Uni-directionalPROCEDENCIA:MEXICOPRESENTACION:UNDVIGENCIA:MAYOR A 18 MESESR.SANITARIO:DM16132EPLAZO D",,Unidad,2025-07-11,,2025-07-11,8640.0,,8640.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20503662869,TAGUMEDICA S.A.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,"ADQUISICION DE MATERIAL MEDICO - CLUSUARIO:CIRUGIRA GENERAL - HAAAMARCA:QUILLMODELO:VLP-2006 Quill PDO, 2-0, 20cm, Violet, 1/2 Circle, Taper Point,26mm , Uni-directionalPROCEDENCIA:MEXICOPRESENTACION:UNDVIGENCIA:MAYOR A 18 MESESR.SANITARIO:DM16132EPLAZO D",LIMA,Comprometida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505141301,4505141301,ADQUISICION de medicamento,,Unidad,2025-07-07,,2025-07-07,902.0,,902.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20610490981,CORPORACION CODEX PHARMA E.I.R.L.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICION de medicamento,LIMA,Comprometida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505143592,4505143592,MEDICINAS,,Unidad,2025-07-08,,2025-07-08,30350.8,,30350.8,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20506813191,GREY INVERSIONES S.A.C.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,MEDICINAS,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505154487,4505154487,MATERIAL MEDICO,,Unidad,2025-07-22,,2025-07-22,720.0,,720.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20609014581,SAYANI MEDICAL SAC,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,MATERIAL MEDICO,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505142969,4505142969,MATERIAL MEDICO,,Unidad,2025-07-08,,2025-07-08,6696.0,,6696.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20602907067,R & S PHARMA S.A.C.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,MATERIAL MEDICO,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505148892,4505148892,MATERIAL MEDICO,,Unidad,2025-07-15,,2025-07-15,42350.0,,42350.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20516920123,SURGICORP SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - SURGICORP S.R.L.,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,MATERIAL MEDICO,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505148388,4505148388,MATERIAL MEDICO,,Unidad,2025-07-14,,2025-07-14,3780.0,,3780.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20524786266,AMERICAN INNOVATIVE TECHNOLOGIES S.A.C. - AMERICAN INTECH,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,MATERIAL MEDICO,LIMA,Emitida,,,,
ocds-dgv273-seacev3-2025-2543-OC4505146998,4505146998,ADQUISICIÓN DE INSUMOS DE FARMACIA PARA LA ELABORACIÓN DE FÓRMULASMAGISTRALES- REQUERIMIENTO ANUALUSUARIO: SERVICIO DE FARMACIA - HNAAAPARA TODOS LOS ITEMS:MARCA: GENPLASTPRESENTACIÓN: UNPROCEDENCIA: PERÚREGISTRO SANITARIO: NO REQUIEREVIGENCIA: 18 MESESPL,,Unidad,2025-07-11,,2025-07-11,10304.0,,10304.0,0.0,20131257750,SEGURO SOCIAL DE  SALUD,LIMA,,SIN_RED,20123222751,GENPLAST SA,direct,Contrataciones hasta 8 UIT (No incluye las derivadas de contrataciones por catálogo electrónico),,True,,False,2025,ORDEN_COMPRA,,ADQUISICIÓN DE INSUMOS DE FARMACIA PARA LA ELABORACIÓN DE FÓRMULASMAGISTRALES- REQUERIMIENTO ANUALUSUARIO: SERVICIO DE FARMACIA - HNAAAPARA TODOS LOS ITEMS:MARCA: GENPLASTPRESENTACIÓN: UNPROCEDENCIA: PERÚREGISTRO SANITARIO: NO REQUIEREVIGENCIA: 18 MESESPL,LIMA,Comprometida,,,,
